Iteration; AgentType; Agent       ; Capacity; Q_cfd_agent         ; cfd_payout_agent_total; cfd_premium_agent     ; cfd_penalty_agent    ; Î¶_cfd                ; Q_cfd_bar
       10; Gen      ; WindOffshore;   5000.0; 0.6559728711084089  ;                    0.0; -0.0307109273092447   ; 0.0010959332590317061; -0.044398487962827415; 0.7027902452131518
       10; Gen      ; MidMerit    ;   5000.0; 0.017265190474592094;                    0.0; -0.0008083108814386224; 0.0010959332590317274; -0.044398487962827415; 0.06408256457933503
       10; Gen      ; Baseload    ;   5000.0; 0.05251201778504946 ;                    0.0; -0.002458474781637575 ; 0.001095933259031727 ; -0.044398487962827415; 0.0993293918897924
       10; Gen      ; Peak        ;   5000.0; 0.017265190474592094;                    0.0; -0.0008083108814386224; 0.0010959332590317274; -0.044398487962827415; 0.06408256457933503
       10; Gen      ; WindOnshore ;   5000.0; 1.1498756524887845  ;                    0.0; -0.05383415859650281  ; 0.0010959332590316784; -0.044398487962827415; 1.1966930265935274
       10; Gen      ; SolarPanels ;   5000.0; 0.3362507413980228  ;                    0.0; -0.015742376753028406 ; 0.0010959332590317408; -0.044398487962827415; 0.38306811550276576
       10; Cons     ; TypeC       ;         ; 0.9001713808332769  ;                    0.0; -0.04214366029485455  ; 0.0010959332590317339; -0.044398487962827415; 0.8533540067285339
       10; Cons     ; TypeA       ;         ; 0.9001713808332769  ;                    0.0; -0.04214366029485455  ; 0.0010959332590317339; -0.044398487962827415; 0.8533540067285339
       10; Cons     ; TypeB       ;         ; 0.9001713808332769  ;                    0.0; -0.04214366029485455  ; 0.0010959332590317339; -0.044398487962827415; 0.8533540067285339
